id,stateId,targetTable,gapFamily,sourceName,sourceUrl,domain,ledgerStatus,crawlMethod,priority,trustedMissingRows,sourceFamily,whyNeeded
nonprofit_link_registry-maryland-nonprofit-organizations-https-thearc-org-chapter-the-arc-baltimore,maryland,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-baltimore,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-florida-nonprofit-organizations-https-thearc-org-chapter-the-arc-big-bend,florida,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-big-bend,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-maryland-nonprofit-organizations-https-thearc-org-chapter-the-arc-carroll-county,maryland,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-carroll-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-thearc-org-chapter-the-arc-community-advocates,michigan,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-community-advocates,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-tennessee-nonprofit-organizations-https-thearc-org-chapter-the-arc-cumberland-county,tennessee,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-cumberland-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-wisconsin-nonprofit-organizations-https-thearc-org-chapter-the-arc-dane-county,wisconsin,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-dane-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-tennessee-nonprofit-organizations-https-thearc-org-chapter-the-arc-davidson-county-greater-nashville,tennessee,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-davidson-county-greater-nashville,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-new-york-nonprofit-organizations-https-thearc-org-chapter-the-arc-delaware-county,new-york,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-delaware-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-wisconsin-nonprofit-organizations-https-thearc-org-chapter-the-arc-eau-claire,wisconsin,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-eau-claire,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-texas-nonprofit-organizations-https-thearc-org-chapter-the-arc-el-paso,texas,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-el-paso,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-pennsylvania-nonprofit-organizations-https-thearc-org-chapter-the-arc-erie-county,pennsylvania,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-erie-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-new-jersey-nonprofit-organizations-https-thearc-org-chapter-the-arc-gloucester,new-jersey,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-gloucester,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-wisconsin-nonprofit-organizations-https-thearc-org-chapter-the-arc-greater-columbia-county,wisconsin,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-greater-columbia-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-wisconsin-nonprofit-organizations-https-thearc-org-chapter-the-arc-green-county-inc,wisconsin,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-green-county-inc,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-california-nonprofit-organizations-https-thearc-org-chapter-the-arc-imperial-valley,california,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-imperial-valley,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-oregon-nonprofit-organizations-https-thearc-org-chapter-the-arc-jackson-county,oregon,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-jackson-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-thearc-org-chapter-the-arc-kent-county,michigan,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-kent-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-thearc-org-chapter-the-arc-livingston,michigan,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-livingston,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-georgia-nonprofit-organizations-https-thearc-org-chapter-the-arc-macon,georgia,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-macon,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-new-jersey-nonprofit-organizations-https-thearc-org-chapter-the-arc-mercer-inc,new-jersey,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-mercer-inc,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-colorado-nonprofit-organizations-https-thearc-org-chapter-the-arc-mesa-county,colorado,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-mesa-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-new-york-nonprofit-organizations-https-thearc-org-chapter-the-arc-mid-hudson,new-york,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-mid-hudson,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-new-york-nonprofit-organizations-https-thearc-org-chapter-the-arc-monroe,new-york,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-monroe,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-maryland-nonprofit-organizations-https-thearc-org-chapter-the-arc-montgomery-county,maryland,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-montgomery-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-new-jersey-nonprofit-organizations-https-thearc-org-chapter-the-arc-morris,new-jersey,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-morris,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-thearc-org-chapter-the-arc-muskegon,michigan,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-muskegon,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-florida-nonprofit-organizations-https-thearc-org-chapter-the-arc-nassau,florida,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-nassau,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-thearc-org-chapter-the-arc-newaygo-county,michigan,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-newaygo-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-indiana-nonprofit-organizations-https-thearc-org-chapter-the-arc-noble-county-foundations-inc,indiana,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-noble-county-foundations-inc,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-new-jersey-nonprofit-organizations-https-thearc-org-chapter-the-arc-ocean-county-chapter,new-jersey,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-ocean-county-chapter,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-colorado-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-adams-county,colorado,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-adams-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-pennsylvania-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-adams-county-2,pennsylvania,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-adams-county-2,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-allegan-county,michigan,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-allegan-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-ohio-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-allen-county,ohio,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-allen-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-pennsylvania-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-armstrong-county,pennsylvania,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-armstrong-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-new-jersey-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-atlantic-county,new-jersey,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-atlantic-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-virginia-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-augusta,virginia,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-augusta,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-north-dakota-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-barnes-county,north-dakota,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-barnes-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-kentucky-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-barren-county,kentucky,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-barren-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-indiana-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-bartholomew-county,indiana,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-bartholomew-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-michigan-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-bay-county,michigan,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-bay-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-north-carolina-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-beaufort-county-inc,north-carolina,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-beaufort-county-inc,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-oregon-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-benton-county,oregon,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-benton-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-pennsylvania-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-blair-county,pennsylvania,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-blair-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
nonprofit_link_registry-florida-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-bradford-county,florida,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-bradford-county,thearc.org,ready_lightweight,static_fetch,3002,1,arc_network,Needed to deepen local nonprofit help coverage.
